# phi u uprime x y
0.225494	0.888441	-0.485348	1.09707	0.251663
0.225984	0.888203	-0.48529	1.09724	0.252269
0.226475	0.887965	-0.485231	1.09741	0.252875
0.226965	0.887727	-0.485172	1.09758	0.253481
0.227456	0.887489	-0.485113	1.09775	0.254087
0.227946	0.887251	-0.485054	1.09792	0.254694
0.228437	0.887013	-0.484995	1.09809	0.255301
0.228927	0.886775	-0.484935	1.09826	0.255908
0.229417	0.886537	-0.484876	1.09843	0.256515
0.229908	0.8863	-0.484816	1.0986	0.257122
0.230398	0.886062	-0.484757	1.09877	0.25773
0.230888	0.885825	-0.484697	1.09893	0.258338
0.231378	0.885587	-0.484637	1.0991	0.258946
0.231868	0.885349	-0.484577	1.09927	0.259554
0.232358	0.885112	-0.484517	1.09944	0.260163
0.232848	0.884875	-0.484457	1.09961	0.260771
0.233338	0.884637	-0.484397	1.09977	0.26138
0.233828	0.8844	-0.484336	1.09994	0.261989
0.234318	0.884163	-0.484276	1.10011	0.262598
0.234808	0.883925	-0.484215	1.10027	0.263208
0.235298	0.883688	-0.484154	1.10044	0.263818
0.235788	0.883451	-0.484094	1.1006	0.264427
0.236277	0.883214	-0.484033	1.10077	0.265038
0.236767	0.882977	-0.483971	1.10094	0.265648
0.237257	0.88274	-0.48391	1.1011	0.266258
0.237746	0.882503	-0.483849	1.10127	0.266869
0.238236	0.882266	-0.483788	1.10143	0.26748
0.238725	0.88203	-0.483726	1.1016	0.268091
0.239215	0.881793	-0.483665	1.10176	0.268702
0.239704	0.881556	-0.483603	1.10192	0.269314
0.240194	0.881319	-0.483541	1.10209	0.269926
0.240683	0.881083	-0.483479	1.10225	0.270538
0.241172	0.880846	-0.483417	1.10242	0.27115
0.241662	0.88061	-0.483355	1.10258	0.271762
0.242151	0.880373	-0.483293	1.10274	0.272374
0.24264	0.880137	-0.48323	1.1029	0.272987
0.243129	0.879901	-0.483168	1.10307	0.2736
0.243618	0.879664	-0.483105	1.10323	0.274213
0.244107	0.879428	-0.483042	1.10339	0.274827
0.244596	0.879192	-0.48298	1.10355	0.27544
0.245085	0.878956	-0.482917	1.10372	0.276054
0.245574	0.87872	-0.482854	1.10388	0.276668
0.246063	0.878483	-0.482791	1.10404	0.277282
0.246552	0.878247	-0.482727	1.1042	0.277896
0.247041	0.878011	-0.482664	1.10436	0.278511
0.24753	0.877776	-0.482601	1.10452	0.279126
0.248018	0.87754	-0.482537	1.10468	0.279741
0.248507	0.877304	-0.482473	1.10484	0.280356
0.248996	0.877068	-0.48241	1.105	0.280971
0.249485	0.876832	-0.482346	1.10516	0.281587
0.249973	0.876597	-0.482282	1.10532	0.282203
0.250462	0.876361	-0.482218	1.10548	0.282819
0.25095	0.876126	-0.482153	1.10564	0.283435
